test_idx,CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
198,717401883,35,M,3,Uneducated,Married,$60K - $80K,Blue,22,5,2,2,6985.0,1130,5855.0,0.963,1694,44,0.76,0.162
199,795795408,53,M,2,Uneducated,Married,$40K - $60K,Blue,47,3,1,3,5579.0,1423,4156.0,0.503,1514,47,1.136,0.255
200,779613933,38,F,4,Uneducated,Married,Less than $40K,Blue,27,1,3,1,1736.0,1319,417.0,0.667,5045,86,0.755,0.76
201,716750358,45,F,1,Unknown,Married,Less than $40K,Blue,32,4,1,3,6373.0,1562,4811.0,0.573,3483,82,0.64,0.245
202,816378033,46,M,4,Uneducated,Single,$80K - $120K,Gold,41,6,3,2,34516.0,1104,33412.0,0.591,1989,47,0.741,0.032
203,719918358,57,F,3,Graduate,Unknown,Less than $40K,Blue,36,2,2,1,3082.0,2507,575.0,0.687,7787,89,0.508,0.813
204,710511858,58,F,0,Unknown,Married,Less than $40K,Blue,36,3,3,3,3832.0,1439,2393.0,0.851,4741,88,0.76,0.376
205,713940033,47,F,3,Graduate,Single,Less than $40K,Blue,36,5,1,3,2049.0,1460,589.0,0.599,3514,79,0.646,0.713
206,708291633,33,F,2,Doctorate,Unknown,Unknown,Blue,21,3,3,3,4651.0,2499,2152.0,0.766,5097,79,0.795,0.537
207,710078358,36,M,4,Post-Graduate,Married,Less than $40K,Blue,26,5,1,1,2222.0,1291,931.0,0.988,4095,88,0.63,0.581
208,718645308,35,M,4,College,Married,Less than $40K,Blue,36,3,3,3,2311.0,1222,1089.0,0.674,4730,89,0.745,0.529
209,808967883,48,F,4,Unknown,Married,Less than $40K,Blue,43,1,1,0,2089.0,1262,827.0,0.886,5069,76,1.111,0.604
210,778716783,50,M,2,Unknown,Married,$60K - $80K,Blue,32,1,2,1,11552.0,1970,9582.0,0.705,7180,96,0.548,0.171
211,716863458,44,M,2,Uneducated,Single,$80K - $120K,Silver,36,2,3,3,34516.0,569,33947.0,0.919,8570,68,0.789,0.016
212,719572833,57,F,3,Graduate,Unknown,$40K - $60K,Blue,46,2,2,2,2791.0,1550,1241.0,0.672,5440,83,0.66,0.555
213,721464783,62,F,0,Graduate,Married,Less than $40K,Blue,36,3,2,2,1764.0,1540,224.0,0.937,2094,47,0.958,0.873
214,719716983,46,F,4,Graduate,Married,Unknown,Blue,39,4,3,3,3257.0,0,3257.0,0.757,4042,85,0.848,0.0
215,714588408,51,F,3,Uneducated,Married,Less than $40K,Blue,43,4,3,2,2882.0,0,2882.0,0.722,4446,68,0.744,0.0
216,715952883,73,M,0,High School,Married,$40K - $60K,Blue,36,5,3,2,4469.0,1125,3344.0,1.363,1765,34,1.615,0.252
217,716458983,60,M,0,High School,Married,$40K - $60K,Blue,36,5,1,3,3281.0,837,2444.0,1.859,1424,29,1.417,0.255
218,771204108,36,F,2,Uneducated,Single,Unknown,Blue,23,3,1,0,1954.0,1179,775.0,0.867,3896,67,0.718,0.603
219,715572783,51,M,3,Graduate,Married,$80K - $120K,Blue,31,6,1,2,7693.0,0,7693.0,0.579,4573,93,0.632,0.0
220,714860808,59,F,1,Graduate,Single,Less than $40K,Blue,39,5,3,2,4404.0,2272,2132.0,0.809,15709,93,0.722,0.516
221,709816158,31,F,1,Unknown,Single,Unknown,Silver,36,4,3,2,34516.0,0,34516.0,0.791,2183,60,1.069,0.0
222,717060858,31,M,0,Graduate,Married,Less than $40K,Blue,36,3,2,3,6911.0,2517,4394.0,0.934,8123,71,0.732,0.364
223,789270033,48,M,3,Graduate,Single,$80K - $120K,Silver,37,3,2,3,34516.0,0,34516.0,0.448,1122,13,0.182,0.0
224,708371733,41,F,3,High School,Married,Less than $40K,Blue,15,1,1,2,4662.0,0,4662.0,0.661,4931,81,0.841,0.0
225,709388058,43,F,4,Graduate,Single,Less than $40K,Blue,34,2,3,2,2005.0,1263,742.0,0.657,4906,80,0.818,0.63
226,711686658,48,M,5,High School,Married,$80K - $120K,Silver,40,6,2,2,34516.0,1417,33099.0,0.692,16579,109,0.879,0.041
227,710086308,46,F,4,High School,Unknown,$40K - $60K,Blue,38,6,2,0,3645.0,1179,2466.0,0.559,4680,87,0.933,0.323
228,773236983,47,M,4,High School,Married,$40K - $60K,Blue,40,4,2,3,2498.0,2258,240.0,0.992,1839,29,0.706,0.904
229,714573258,36,M,2,Post-Graduate,Single,$60K - $80K,Blue,30,4,2,4,1606.0,798,808.0,0.59,2229,45,1.045,0.497
230,714036258,47,F,3,Unknown,Single,Less than $40K,Blue,36,4,1,4,2798.0,1963,835.0,0.805,4255,64,0.561,0.702
231,711360783,39,F,0,College,Single,Less than $40K,Blue,36,1,2,2,4366.0,1870,2496.0,0.814,15451,127,0.764,0.428
232,779709033,46,M,4,Unknown,Married,$60K - $80K,Blue,29,6,3,2,5735.0,2410,3325.0,0.616,3908,75,0.63,0.42
233,720817533,54,M,1,Uneducated,Married,$120K +,Blue,40,4,1,2,12086.0,1264,10822.0,0.986,15559,91,0.717,0.105
234,718186233,34,F,3,Uneducated,Single,Less than $40K,Blue,26,4,2,3,3234.0,971,2263.0,0.79,3989,71,0.868,0.3
235,713620308,46,F,2,High School,Married,Less than $40K,Blue,35,6,4,3,4675.0,1734,2941.0,0.413,1232,34,0.545,0.371
236,712453308,46,M,4,High School,Divorced,$40K - $60K,Silver,36,2,2,3,15034.0,1356,13678.0,0.754,7737,84,0.75,0.09
237,715624533,41,F,3,Unknown,Unknown,$40K - $60K,Blue,30,1,2,3,5357.0,1272,4085.0,0.708,7730,97,0.54,0.237
238,720356133,48,F,4,High School,Single,Unknown,Blue,36,2,3,1,23939.0,1419,22520.0,0.785,14812,101,0.804,0.059
239,778853358,59,F,0,College,Single,Less than $40K,Blue,40,1,3,3,3297.0,0,3297.0,0.861,4783,91,0.685,0.0
240,711345258,52,F,2,High School,Married,$40K - $60K,Blue,44,3,3,1,5731.0,0,5731.0,0.685,4751,85,0.932,0.0
241,714363858,54,F,4,High School,Married,Less than $40K,Blue,36,3,5,3,1594.0,1411,183.0,0.817,1459,35,1.188,0.885
242,708998583,47,F,4,Post-Graduate,Married,Less than $40K,Blue,39,6,2,2,1790.0,0,1790.0,0.516,4141,87,0.74,0.0
243,719020983,58,M,1,Graduate,Married,$80K - $120K,Blue,42,4,3,1,12421.0,2517,9904.0,0.73,1913,49,0.69,0.203
244,709094358,51,F,1,Graduate,Single,Less than $40K,Blue,41,4,2,3,8900.0,798,8102.0,0.647,16737,88,0.66,0.09
245,712845258,41,M,2,Uneducated,Married,$80K - $120K,Gold,33,5,3,2,34516.0,1642,32874.0,0.891,4161,71,0.868,0.048
246,720075558,50,M,4,College,Married,$120K +,Blue,36,6,1,4,7084.0,0,7084.0,0.889,3838,66,0.737,0.0
247,720989133,41,F,2,College,Married,Less than $40K,Blue,36,2,1,2,1654.0,1093,561.0,0.65,4596,82,0.822,0.661
248,821351958,40,F,4,College,Married,Less than $40K,Blue,36,6,1,2,1438.3,0,1438.3,0.785,3308,54,1.0,0.0
249,719517258,57,M,4,Unknown,Single,$80K - $120K,Blue,36,5,3,4,7558.0,1364,6194.0,0.719,3676,67,0.558,0.18
250,715259583,53,F,2,High School,Married,Less than $40K,Blue,44,3,2,3,5362.0,1901,3461.0,0.816,1553,38,1.0,0.355
251,708590658,65,F,1,Unknown,Married,Unknown,Blue,53,5,3,2,15965.0,2312,13653.0,0.59,1619,40,0.538,0.145
252,772103208,44,F,5,High School,Unknown,Unknown,Blue,33,4,3,2,13349.0,0,13349.0,0.882,3534,78,0.902,0.0
253,717038733,56,M,3,Uneducated,Married,$60K - $80K,Blue,36,5,3,3,2253.0,1375,878.0,0.388,1324,38,0.31,0.61
254,771359958,39,M,4,Unknown,Single,$120K +,Silver,26,6,2,2,34516.0,2517,31999.0,0.887,1689,42,1.1,0.073
255,714086133,47,F,4,Uneducated,Single,Less than $40K,Blue,36,4,2,3,2577.0,1450,1127.0,0.747,4576,83,0.766,0.563
256,719398158,51,M,2,Unknown,Unknown,$80K - $120K,Blue,39,6,1,3,9854.0,1886,7968.0,0.921,3912,76,0.949,0.191
257,771872733,38,M,0,Unknown,Married,$60K - $80K,Blue,26,5,2,1,3809.0,1521,2288.0,0.692,4666,69,0.865,0.399
258,710496708,41,M,2,College,Single,$120K +,Blue,32,6,3,2,5489.0,1513,3976.0,0.87,4085,65,0.548,0.276
259,713976258,51,F,3,Graduate,Single,Less than $40K,Blue,46,4,1,3,1792.0,989,803.0,1.202,3102,63,0.703,0.552
260,720706008,30,M,2,Post-Graduate,Single,$40K - $60K,Blue,16,5,3,5,4533.0,1977,2556.0,0.664,2679,69,0.605,0.436
261,711746133,50,M,1,Unknown,Single,$120K +,Blue,37,4,3,2,32563.0,0,32563.0,1.013,9220,81,0.884,0.0
262,769662033,45,F,2,College,Unknown,Less than $40K,Blue,29,2,2,3,1438.3,0,1438.3,0.729,5025,85,0.735,0.0
263,719022558,49,F,4,Uneducated,Married,Less than $40K,Blue,38,1,3,3,2305.0,1173,1132.0,0.818,5106,74,0.762,0.509
264,814181433,46,M,5,College,Married,$40K - $60K,Blue,41,1,3,2,3914.0,1683,2231.0,0.636,4242,64,0.73,0.43
265,718949433,42,F,3,College,Single,Unknown,Silver,31,3,2,2,34516.0,919,33597.0,0.919,3415,79,0.756,0.027
266,714051033,55,F,0,Graduate,Married,Less than $40K,Blue,36,6,2,4,3615.0,1699,1916.0,0.576,1967,40,0.538,0.47
267,721169883,41,M,5,College,Married,$60K - $80K,Blue,31,1,3,2,5002.0,1945,3057.0,1.035,16161,109,0.787,0.389
268,798962058,36,F,5,Graduate,Married,Less than $40K,Blue,30,3,3,3,3103.0,2399,704.0,0.581,1836,48,0.655,0.773
269,718510983,54,F,3,Unknown,Single,$40K - $60K,Blue,41,1,3,2,4440.0,0,4440.0,0.639,3720,89,0.894,0.0
270,716071233,42,M,0,High School,Unknown,$80K - $120K,Silver,35,5,2,3,34516.0,1934,32582.0,0.626,4613,73,0.553,0.056
271,713876958,32,F,0,Unknown,Single,Unknown,Blue,26,6,2,4,14140.0,845,13295.0,0.715,5036,76,0.689,0.06
272,718311933,53,F,4,Doctorate,Married,Less than $40K,Blue,37,6,2,2,3719.0,2517,1202.0,0.666,2587,43,0.536,0.677
273,715649358,39,M,2,College,Married,$60K - $80K,Blue,26,1,2,2,3879.0,0,3879.0,0.928,7786,81,0.929,0.0
274,771097683,43,M,2,High School,Single,$120K +,Blue,30,1,2,2,10896.0,2517,8379.0,1.028,4935,58,0.487,0.231
275,768848658,43,F,3,Unknown,Single,Unknown,Blue,37,2,3,1,16583.0,1797,14786.0,0.889,7823,87,0.673,0.108
276,711196458,38,F,1,Unknown,Married,Less than $40K,Blue,20,2,2,3,1621.0,580,1041.0,0.421,1893,41,0.171,0.358
277,715729683,44,M,3,High School,Single,$120K +,Silver,36,1,2,2,34516.0,1106,33410.0,0.776,7936,76,0.767,0.032
278,779509983,53,M,2,Post-Graduate,Single,$120K +,Blue,36,6,1,2,34516.0,931,33585.0,0.828,1022,21,1.1,0.027
279,819258408,47,F,5,Graduate,Single,Less than $40K,Blue,42,4,2,4,2224.0,1106,1118.0,0.501,1698,41,0.367,0.497
280,721207908,47,F,5,High School,Single,Less than $40K,Blue,37,5,2,3,1493.0,0,1493.0,0.605,4655,95,0.638,0.0
281,716067333,61,M,0,Graduate,Married,Unknown,Blue,36,2,3,3,6959.0,945,6014.0,0.816,4553,84,0.714,0.136
282,708394908,44,M,0,High School,Single,$40K - $60K,Blue,33,5,1,3,2337.0,1442,895.0,0.659,3945,65,0.548,0.617
283,779114283,40,F,5,High School,Single,Less than $40K,Blue,22,3,1,2,1826.0,944,882.0,0.686,4528,65,0.667,0.517
284,720877083,50,M,2,Graduate,Married,$80K - $120K,Blue,36,6,1,2,9748.0,1354,8394.0,0.893,3323,66,0.833,0.139
285,719989008,47,F,1,High School,Unknown,Unknown,Blue,36,5,1,0,25657.0,2216,23441.0,0.856,1121,25,0.667,0.086
286,721232058,49,M,1,Graduate,Unknown,$40K - $60K,Silver,41,6,1,3,20231.0,977,19254.0,0.893,1215,36,0.714,0.048
287,713352183,30,M,1,Post-Graduate,Married,Less than $40K,Blue,17,5,1,2,7173.0,1227,5946.0,0.646,1793,33,0.737,0.171
288,720578058,53,M,4,Unknown,Single,$60K - $80K,Blue,42,3,3,4,8386.0,2375,6011.0,0.539,4101,67,0.718,0.283
289,770839608,60,F,1,Unknown,Single,Less than $40K,Blue,47,6,1,1,2394.0,1427,967.0,0.803,4611,82,0.783,0.596
290,806250783,57,F,2,High School,Married,Less than $40K,Blue,52,6,3,2,1441.0,0,1441.0,1.364,2742,58,0.758,0.0
291,718587858,39,M,4,High School,Married,$60K - $80K,Blue,31,3,1,4,11906.0,2032,9874.0,0.465,1642,39,0.625,0.171
292,789893808,52,M,3,Graduate,Divorced,$120K +,Silver,42,6,2,3,34516.0,1230,33286.0,0.608,2100,38,0.407,0.036
293,713014533,54,F,3,Unknown,Single,$40K - $60K,Blue,43,6,3,4,5632.0,1596,4036.0,0.951,3557,64,1.065,0.283
294,718589133,65,F,1,Graduate,Single,Less than $40K,Blue,56,6,2,2,4613.0,1619,2994.0,0.697,2328,62,0.722,0.351
295,718775808,42,F,3,Unknown,Married,Unknown,Blue,31,3,1,4,7762.0,1319,6443.0,0.793,5153,77,0.75,0.17
296,771092433,55,F,2,Graduate,Single,Less than $40K,Blue,42,4,3,3,1724.0,0,1724.0,0.936,4434,67,0.811,0.0
297,789849108,35,M,1,Graduate,Single,$60K - $80K,Blue,25,6,1,2,14365.0,0,14365.0,0.61,2290,62,0.632,0.0
298,719998233,40,M,3,Unknown,Married,$120K +,Silver,30,6,3,2,34516.0,964,33552.0,0.521,2922,71,0.775,0.028
299,714534108,45,F,2,High School,Married,$40K - $60K,Blue,36,4,1,3,6407.0,1884,4523.0,0.678,1675,47,0.469,0.294
300,721062408,54,M,2,Uneducated,Divorced,$40K - $60K,Blue,34,4,3,4,6387.0,1597,4790.0,0.689,1294,26,0.529,0.25
301,826414083,47,F,4,Unknown,Married,$40K - $60K,Blue,43,4,3,4,4798.0,1017,3781.0,0.458,4225,79,0.681,0.212
302,717325158,46,F,5,Graduate,Married,$40K - $60K,Blue,33,3,1,1,1438.3,883,555.3,0.708,4474,63,0.853,0.614
303,720662508,39,M,1,Graduate,Married,$120K +,Blue,25,6,3,2,5764.0,1529,4235.0,1.356,1972,38,0.52,0.265
304,806624208,47,M,4,High School,Married,$40K - $60K,Blue,42,6,0,0,4785.0,1362,3423.0,0.739,1045,38,0.9,0.285
305,719583558,49,F,3,Uneducated,Married,$40K - $60K,Blue,40,6,2,3,8900.0,1700,7200.0,0.906,4710,70,0.556,0.191
306,795392433,35,F,2,Uneducated,Single,Unknown,Blue,29,3,1,1,2423.0,0,2423.0,0.663,4651,69,0.568,0.0
307,713086008,58,F,3,High School,Married,Less than $40K,Blue,47,6,1,0,2609.0,2439,170.0,1.269,1731,34,1.833,0.935
308,715013733,54,M,4,Graduate,Married,$60K - $80K,Blue,36,4,3,3,6905.0,2303,4602.0,0.712,1370,25,0.786,0.334
309,711448983,47,F,2,Graduate,Married,Less than $40K,Blue,34,2,2,2,2234.0,2024,210.0,0.717,2313,37,0.321,0.906
310,709272333,59,F,1,Uneducated,Unknown,Less than $40K,Blue,45,6,3,3,9899.0,2023,7876.0,0.445,4579,73,0.622,0.204
311,720362058,57,M,2,Uneducated,Single,$60K - $80K,Silver,49,4,3,3,32182.0,0,32182.0,0.52,1937,46,0.704,0.0
312,716858433,43,F,4,Graduate,Single,Less than $40K,Blue,32,4,3,1,3015.0,0,3015.0,1.058,5372,75,0.596,0.0
313,717966933,45,F,5,Uneducated,Married,Unknown,Blue,37,3,1,1,2467.0,1446,1021.0,0.73,5024,81,0.62,0.586
314,709165533,47,M,3,Doctorate,Unknown,$120K +,Blue,41,6,2,2,6143.0,1151,4992.0,0.866,4330,72,0.895,0.187
315,717627333,53,F,2,Post-Graduate,Married,$40K - $60K,Blue,40,5,1,4,2127.0,1995,132.0,0.374,1363,37,0.37,0.938
316,712513458,47,F,4,High School,Single,Less than $40K,Blue,38,4,1,4,7469.0,1899,5570.0,0.999,3150,70,0.489,0.254
317,710635083,46,M,4,High School,Married,$80K - $120K,Blue,38,5,1,2,28327.0,582,27745.0,0.912,3475,52,0.733,0.021
318,712770408,42,F,2,Graduate,Unknown,Less than $40K,Blue,36,6,3,2,3413.0,0,3413.0,0.593,2285,40,0.429,0.0
319,768643158,44,F,5,Graduate,Divorced,Less than $40K,Blue,38,2,1,3,3842.0,2459,1383.0,0.691,13598,119,0.725,0.64
320,715986258,53,F,1,Uneducated,Single,$40K - $60K,Silver,41,3,3,2,15845.0,1675,14170.0,0.514,4037,68,0.447,0.106
321,799020258,44,M,2,Uneducated,Divorced,$60K - $80K,Blue,38,2,1,2,16553.0,0,16553.0,0.488,4797,82,0.907,0.0
322,708249708,48,F,1,Doctorate,Married,Less than $40K,Blue,39,3,3,3,4844.0,1576,3268.0,0.809,1489,48,0.6,0.325
323,779263533,34,F,2,Graduate,Unknown,Unknown,Silver,16,2,2,1,32292.0,1731,30561.0,0.751,7564,76,0.81,0.054
324,719654283,52,F,2,Graduate,Married,$40K - $60K,Silver,42,3,3,2,19220.0,0,19220.0,0.997,4642,81,0.761,0.0
325,720219633,52,F,0,Graduate,Unknown,$40K - $60K,Blue,42,4,3,2,2723.0,1544,1179.0,0.794,4108,70,1.258,0.567
326,716492583,37,F,1,Uneducated,Single,Less than $40K,Blue,28,6,3,4,2388.0,1708,680.0,0.903,4539,89,0.745,0.715
327,716894658,49,F,1,Graduate,Divorced,Less than $40K,Blue,44,5,2,2,8687.0,1763,6924.0,0.796,16824,123,0.708,0.203
328,718676283,43,F,2,Uneducated,Married,Less than $40K,Blue,34,6,2,3,8771.0,1662,7109.0,0.555,3779,72,0.756,0.189
329,721137558,40,M,4,Graduate,Divorced,$40K - $60K,Blue,28,1,2,3,5821.0,894,4927.0,0.461,2011,42,0.273,0.154
330,711082908,44,M,4,Uneducated,Single,$80K - $120K,Blue,31,3,2,3,19719.0,1303,18416.0,0.91,8385,97,0.565,0.066
331,715849983,44,F,4,Unknown,Married,Less than $40K,Blue,36,4,1,4,2107.0,0,2107.0,0.975,4007,82,0.952,0.0
332,711728208,46,M,4,Graduate,Single,$120K +,Blue,34,4,1,2,34516.0,0,34516.0,0.991,4143,68,0.659,0.0
333,779315508,43,M,4,Post-Graduate,Single,$40K - $60K,Blue,25,1,2,2,9043.0,1974,7069.0,1.027,4638,48,0.655,0.218
334,710801133,34,M,2,Uneducated,Married,$60K - $80K,Blue,36,6,1,2,8581.0,2326,6255.0,1.226,2513,63,0.615,0.271
335,790006383,45,M,0,Unknown,Married,$80K - $120K,Blue,37,4,3,2,9654.0,2035,7619.0,0.648,4221,67,0.634,0.211
336,720677733,40,M,3,Graduate,Married,$80K - $120K,Silver,36,6,3,0,34516.0,1002,33514.0,1.345,2579,68,0.7,0.029
337,793560033,47,F,3,Uneducated,Single,Unknown,Silver,33,2,2,3,34516.0,1930,32586.0,0.93,16369,125,0.736,0.056
338,716222808,53,F,4,High School,Married,Less than $40K,Blue,36,6,1,3,2974.0,1170,1804.0,1.297,1785,45,1.143,0.393
339,710360583,46,M,2,Uneducated,Single,$60K - $80K,Blue,35,1,1,0,8396.0,604,7792.0,0.827,8329,101,0.656,0.072
340,712296408,36,F,3,Unknown,Married,$40K - $60K,Blue,22,5,3,3,12958.0,2273,10685.0,0.608,15681,96,0.627,0.175
341,802668333,49,M,2,Graduate,Single,$80K - $120K,Blue,43,2,3,3,2384.0,1919,465.0,0.5,3512,50,0.471,0.805
342,711412533,40,F,3,High School,Single,Less than $40K,Blue,35,6,3,5,5492.0,1573,3919.0,0.636,2416,45,0.667,0.286
343,719217483,45,F,4,Doctorate,Married,Less than $40K,Blue,36,5,1,2,3240.0,1775,1465.0,0.754,4200,67,0.675,0.548
344,709769283,36,F,4,Unknown,Divorced,Unknown,Blue,16,6,3,3,8513.0,0,8513.0,0.631,4162,70,1.0,0.0
345,780036483,38,M,1,Graduate,Single,Less than $40K,Blue,28,4,5,2,1690.0,1459,231.0,0.667,3928,69,0.643,0.863
346,713937558,54,F,2,High School,Married,$40K - $60K,Blue,36,3,3,3,3892.0,0,3892.0,0.738,4318,74,0.762,0.0
347,720299283,46,M,3,Uneducated,Married,$60K - $80K,Blue,33,2,2,1,12745.0,0,12745.0,0.538,4380,80,0.739,0.0
348,772137183,52,M,2,Graduate,Single,$120K +,Blue,41,1,3,1,31668.0,810,30858.0,0.643,1822,36,0.5,0.026
349,720167508,50,M,3,Uneducated,Single,$80K - $120K,Blue,35,1,2,1,19000.0,2389,16611.0,0.81,7664,74,0.721,0.126
350,807990108,44,M,1,Uneducated,Divorced,$120K +,Blue,39,3,2,3,11362.0,0,11362.0,0.668,3197,61,0.564,0.0
351,715017858,44,M,2,Uneducated,Married,$120K +,Platinum,36,2,1,3,34516.0,1421,33095.0,0.744,14465,114,0.754,0.041
352,710624658,36,F,2,Uneducated,Married,Less than $40K,Blue,36,4,2,2,4066.0,1639,2427.0,1.749,3040,56,0.931,0.403
353,771742533,48,M,2,Graduate,Unknown,$40K - $60K,Blue,36,5,1,2,13068.0,1718,11350.0,0.607,937,28,0.556,0.131
354,710703708,46,F,4,Unknown,Single,$40K - $60K,Silver,35,6,3,2,16985.0,968,16017.0,0.455,2961,56,0.647,0.057
355,713785608,49,F,1,Doctorate,Single,Less than $40K,Blue,40,1,2,3,2960.0,0,2960.0,0.962,4918,63,0.75,0.0
356,719773158,42,M,3,Graduate,Married,$80K - $120K,Blue,36,1,3,0,29738.0,2370,27368.0,0.806,14270,97,0.902,0.08
357,773373108,49,F,4,High School,Married,Less than $40K,Blue,43,4,2,0,2826.0,2070,756.0,0.541,1025,28,0.647,0.732
358,827440458,48,M,4,College,Married,$80K - $120K,Blue,44,2,3,3,9524.0,1449,8075.0,0.559,7527,58,0.657,0.152
359,708863733,35,M,3,Unknown,Single,$40K - $60K,Gold,19,1,1,3,22725.0,808,21917.0,0.779,13847,120,0.875,0.036
360,720924633,40,F,5,Graduate,Unknown,Less than $40K,Blue,27,4,2,1,1438.3,0,1438.3,0.984,4397,73,0.553,0.0
361,812493033,44,F,3,High School,Single,$40K - $60K,Blue,37,4,1,1,3410.0,1110,2300.0,0.63,5102,63,0.615,0.326
362,789301458,41,F,4,High School,Married,Unknown,Blue,30,5,2,2,9139.0,1620,7519.0,0.773,4675,78,1.108,0.177
363,814529508,39,F,3,High School,Unknown,Unknown,Blue,34,4,3,2,15370.0,686,14684.0,0.81,4106,71,1.029,0.045
364,717701733,44,M,2,Graduate,Married,$80K - $120K,Blue,35,3,2,2,11910.0,2098,9812.0,1.16,1646,39,1.294,0.176
365,713135883,65,F,0,High School,Married,Unknown,Blue,53,4,3,0,4315.0,717,3598.0,0.808,1723,51,0.5,0.166
366,789074358,46,M,2,High School,Single,$60K - $80K,Blue,34,2,2,1,10325.0,0,10325.0,0.866,16856,122,0.718,0.0
367,709098108,45,F,4,Graduate,Married,Unknown,Blue,35,4,2,2,2705.0,0,2705.0,0.736,4749,80,0.778,0.0
368,712396908,57,F,2,Graduate,Married,Less than $40K,Blue,48,5,2,2,2436.0,680,1756.0,1.19,1570,29,0.611,0.279
369,717538683,43,M,3,Graduate,Married,$120K +,Blue,36,3,2,2,22906.0,1132,21774.0,0.942,3204,64,0.73,0.049
370,758202858,47,F,3,High School,Unknown,Less than $40K,Blue,40,4,2,4,4255.0,1681,2574.0,0.65,3453,72,0.5,0.395
371,713227233,42,M,4,Graduate,Single,$80K - $120K,Blue,33,4,2,2,32535.0,0,32535.0,0.792,4374,79,0.795,0.0
372,714294183,54,M,1,Graduate,Divorced,$80K - $120K,Blue,44,1,3,3,9580.0,132,9448.0,0.32,5385,51,0.308,0.014
373,719192808,51,M,4,Graduate,Single,$120K +,Blue,36,2,1,1,3168.0,2147,1021.0,0.663,4674,71,0.821,0.678
374,716461683,47,F,3,Uneducated,Married,Less than $40K,Silver,36,5,3,1,11884.0,1339,10545.0,0.556,4134,72,1.0,0.113
375,720452508,51,F,1,College,Married,Unknown,Blue,37,4,3,1,11167.0,0,11167.0,0.622,3848,74,0.762,0.0
376,710243208,56,F,4,Unknown,Married,Less than $40K,Blue,44,3,3,2,1707.0,0,1707.0,0.683,4846,80,0.569,0.0
377,714726858,31,F,0,Post-Graduate,Divorced,Less than $40K,Blue,36,6,3,3,4871.0,0,4871.0,0.89,2773,34,0.789,0.0
378,708357183,47,F,3,Unknown,Single,Less than $40K,Blue,38,4,2,3,1438.3,0,1438.3,1.001,3511,64,0.882,0.0
379,717600483,50,M,2,Unknown,Married,$60K - $80K,Blue,43,2,2,1,23223.0,628,22595.0,0.837,7358,87,0.642,0.027
380,711636558,33,M,3,Graduate,Married,$80K - $120K,Blue,36,5,3,4,2711.0,2073,638.0,0.711,1567,42,0.75,0.765
381,789212883,30,F,1,Uneducated,Divorced,Less than $40K,Blue,19,6,1,2,1644.0,0,1644.0,0.82,2533,44,0.517,0.0
382,716480358,45,M,3,Uneducated,Single,$60K - $80K,Blue,36,2,2,1,11121.0,1296,9825.0,0.789,13814,81,1.025,0.117
383,715207458,46,F,1,Unknown,Single,Less than $40K,Blue,39,2,2,1,2029.0,1074,955.0,0.514,4802,90,0.8,0.529
384,711436983,57,M,3,Unknown,Single,$120K +,Silver,49,1,2,1,34516.0,2517,31999.0,0.693,8596,102,0.672,0.073
385,712863183,46,F,3,Graduate,Married,$40K - $60K,Blue,38,2,3,3,10018.0,829,9189.0,0.844,13819,114,0.81,0.083
386,717437058,38,M,2,Unknown,Divorced,$60K - $80K,Silver,26,4,2,0,26437.0,681,25756.0,1.021,2167,57,0.727,0.026
387,709385133,42,F,2,Doctorate,Married,Unknown,Blue,30,4,3,5,14828.0,1513,13315.0,0.748,15572,113,0.614,0.102
388,709074108,36,M,2,College,Single,$60K - $80K,Blue,24,5,2,5,23032.0,840,22192.0,0.739,2787,73,0.698,0.036
389,711819708,33,F,3,Post-Graduate,Unknown,Unknown,Blue,25,3,2,4,4734.0,2517,2217.0,0.483,2275,55,0.897,0.532
390,710856558,45,F,2,Graduate,Married,Less than $40K,Blue,36,2,3,1,3336.0,1889,1447.0,0.85,13989,105,0.567,0.566
391,779922183,52,F,1,High School,Married,Less than $40K,Blue,36,2,2,2,2253.0,1981,272.0,0.55,4758,81,0.723,0.879
392,714107958,45,M,1,Graduate,Single,$40K - $60K,Blue,36,4,4,3,6576.0,0,6576.0,0.579,1465,34,0.619,0.0
393,708185208,27,M,0,Graduate,Single,$40K - $60K,Blue,16,4,1,2,3178.0,1118,2060.0,0.643,2010,31,0.55,0.352
394,710980383,53,M,3,High School,Single,$80K - $120K,Silver,33,2,2,3,34516.0,0,34516.0,0.534,6361,74,1.114,0.0
395,769152783,60,F,2,High School,Single,Less than $40K,Blue,54,1,6,2,8141.0,1811,6330.0,1.043,5043,53,0.432,0.222
396,795810633,65,M,0,Uneducated,Married,Unknown,Blue,56,3,3,2,10144.0,1295,8849.0,0.758,1234,24,1.182,0.128
397,712552608,46,F,3,Graduate,Married,Less than $40K,Blue,34,3,3,1,1438.3,0,1438.3,0.714,2658,43,0.654,0.0
398,788701608,42,F,4,Graduate,Single,Less than $40K,Blue,26,5,2,3,2950.0,1705,1245.0,0.605,1260,32,0.6,0.578
